generation_index,individual_index,cap_post_loading,cap_post_conveyor,cap_post_washing,cap_pre_press1,cap_pre_press2,cap_post_press12,wip,throughput
26,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
26,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
26,2,2,1,2,3,4,2,18.18452380952381,27.48690476190476
26,3,1,3,3,3,9,5,25.117261904761904,27.504761904761903
26,4,1,1,1,2,1,8,12.07718253968254,26.972619047619048
26,5,1,1,1,1,1,3,11.243253968253969,26.58214285714286
26,6,1,1,2,2,1,8,13.074404761904763,26.986904761904764
26,7,1,2,1,3,2,8,15.251587301587302,27.43452380952381
26,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,9,1,1,1,1,1,3,11.243253968253969,26.58214285714286
26,10,1,1,1,3,2,9,14.291666666666666,27.39047619047619
26,11,1,2,1,2,2,8,14.26388888888889,27.31904761904762
26,12,1,2,1,3,2,8,15.251587301587302,27.43452380952381
26,13,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,14,1,1,1,2,2,9,13.251190476190477,27.29642857142857
26,15,1,3,3,3,9,5,25.117261904761904,27.504761904761903
26,16,1,1,1,2,2,2,13.329563492063492,27.310714285714287
26,17,1,1,1,2,1,8,12.07718253968254,26.972619047619048
26,18,1,1,1,3,2,9,14.291666666666666,27.39047619047619
26,19,1,1,2,2,1,8,13.074404761904763,26.986904761904764
26,20,1,1,1,2,2,9,13.251190476190477,27.29642857142857
26,21,1,1,1,2,2,2,13.329563492063492,27.310714285714287
26,22,1,1,1,2,2,3,13.279960317460317,27.30238095238095
26,23,1,2,1,2,2,8,14.26388888888889,27.31904761904762
26,24,1,1,1,2,2,3,13.279960317460317,27.30238095238095
26,25,1,1,1,2,2,9,13.251190476190477,27.29642857142857
26,26,1,1,1,3,2,9,14.291666666666666,27.39047619047619
26,27,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,28,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,29,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,30,1,1,1,2,2,9,13.251190476190477,27.29642857142857
26,31,1,1,1,1,1,3,11.243253968253969,26.58214285714286
26,32,1,2,1,3,2,8,15.251587301587302,27.43452380952381
26,33,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,34,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,35,1,1,1,2,2,2,13.329563492063492,27.310714285714287
26,36,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,37,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,38,1,2,1,2,2,8,14.26388888888889,27.31904761904762
26,39,1,3,3,3,9,5,25.117261904761904,27.504761904761903
26,40,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,41,1,1,1,2,2,3,13.279960317460317,27.30238095238095
26,42,1,1,1,2,2,9,13.251190476190477,27.29642857142857
26,43,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,44,1,1,1,2,1,8,12.07718253968254,26.972619047619048
26,45,1,1,1,2,1,8,12.07718253968254,26.972619047619048
26,46,1,1,1,2,2,8,13.106746031746033,27.201190476190476
26,47,1,3,3,3,9,5,25.117261904761904,27.504761904761903
26,48,1,2,1,2,2,8,14.26388888888889,27.31904761904762
26,49,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
27,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
27,2,2,1,2,3,4,2,18.18452380952381,27.48690476190476
27,3,1,3,3,3,9,5,25.117261904761904,27.504761904761903
27,4,1,1,1,2,1,8,12.07718253968254,26.972619047619048
27,5,1,1,1,1,1,3,11.243253968253969,26.58214285714286
27,6,1,1,2,2,1,8,13.074404761904763,26.986904761904764
27,7,1,2,1,3,2,8,15.251587301587302,27.43452380952381
27,8,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,9,2,1,2,3,4,2,18.18452380952381,27.48690476190476
27,10,1,1,1,1,1,3,11.243253968253969,26.58214285714286
27,11,1,1,1,3,2,9,14.291666666666666,27.39047619047619
27,12,1,2,1,2,2,8,14.26388888888889,27.31904761904762
27,13,1,2,1,3,2,8,15.251587301587302,27.43452380952381
27,14,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,15,1,1,1,2,2,9,13.251190476190477,27.29642857142857
27,16,1,3,3,3,9,5,25.117261904761904,27.504761904761903
27,17,1,1,1,2,2,2,13.329563492063492,27.310714285714287
27,18,1,1,1,2,1,8,12.07718253968254,26.972619047619048
27,19,1,1,1,3,2,9,14.291666666666666,27.39047619047619
27,20,1,1,2,2,1,8,13.074404761904763,26.986904761904764
27,21,1,1,1,2,2,9,13.251190476190477,27.29642857142857
27,22,1,1,1,2,2,2,13.329563492063492,27.310714285714287
27,23,1,1,1,2,2,3,13.279960317460317,27.30238095238095
27,24,1,2,1,2,2,8,14.26388888888889,27.31904761904762
27,25,1,1,1,2,2,3,13.279960317460317,27.30238095238095
27,26,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,27,1,1,1,2,2,9,13.251190476190477,27.29642857142857
27,28,1,2,1,2,2,8,14.26388888888889,27.31904761904762
27,29,1,1,1,2,2,9,13.251190476190477,27.29642857142857
27,30,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,31,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,32,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,33,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,34,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,35,1,1,1,2,2,9,13.251190476190477,27.29642857142857
27,36,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,37,1,1,1,1,1,3,11.243253968253969,26.58214285714286
27,38,1,3,3,3,9,5,25.117261904761904,27.504761904761903
27,39,1,3,3,3,9,5,25.117261904761904,27.504761904761903
27,40,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,41,1,2,1,3,2,8,15.251587301587302,27.43452380952381
27,42,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,43,1,2,1,3,2,8,15.251587301587302,27.43452380952381
27,44,1,1,1,2,1,8,12.07718253968254,26.972619047619048
27,45,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,46,1,2,1,2,2,8,14.26388888888889,27.31904761904762
27,47,1,1,1,2,2,8,13.106746031746033,27.201190476190476
27,48,1,2,1,2,2,8,14.26388888888889,27.31904761904762
27,49,1,1,1,2,2,2,13.329563492063492,27.310714285714287
28,0,1,1,1,1,1,9,11.038293650793651,26.479761904761904
28,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
28,2,6,1,2,7,4,9,26.17718253968254,27.507142857142856
28,3,6,1,2,7,4,9,26.17718253968254,27.507142857142856
28,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
28,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
28,6,1,1,1,2,1,8,12.07718253968254,26.972619047619048
28,7,1,1,1,1,1,3,11.243253968253969,26.58214285714286
28,8,1,1,2,2,1,8,13.074404761904763,26.986904761904764
28,9,1,2,1,3,2,8,15.251587301587302,27.43452380952381
28,10,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,11,2,1,2,3,4,2,18.18452380952381,27.48690476190476
28,12,1,1,1,1,1,3,11.243253968253969,26.58214285714286
28,13,1,1,1,3,2,9,14.291666666666666,27.39047619047619
28,14,1,2,1,2,2,8,14.26388888888889,27.31904761904762
28,15,1,2,1,3,2,8,15.251587301587302,27.43452380952381
28,16,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,17,1,1,1,2,2,9,13.251190476190477,27.29642857142857
28,18,1,3,3,3,9,5,25.117261904761904,27.504761904761903
28,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
28,20,1,1,1,2,1,8,12.07718253968254,26.972619047619048
28,21,1,1,1,3,2,9,14.291666666666666,27.39047619047619
28,22,1,1,2,2,1,8,13.074404761904763,26.986904761904764
28,23,1,1,1,2,2,9,13.251190476190477,27.29642857142857
28,24,1,1,1,2,2,2,13.329563492063492,27.310714285714287
28,25,1,1,1,2,2,3,13.279960317460317,27.30238095238095
28,26,1,2,1,2,2,8,14.26388888888889,27.31904761904762
28,27,1,1,1,2,2,3,13.279960317460317,27.30238095238095
28,28,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,29,1,2,1,3,2,8,15.251587301587302,27.43452380952381
28,30,1,1,1,2,2,9,13.251190476190477,27.29642857142857
28,31,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,32,1,1,1,2,2,2,13.329563492063492,27.310714285714287
28,33,1,1,1,2,1,8,12.07718253968254,26.972619047619048
28,34,1,3,3,3,9,5,25.117261904761904,27.504761904761903
28,35,1,1,1,2,2,9,13.251190476190477,27.29642857142857
28,36,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,37,1,2,1,2,2,8,14.26388888888889,27.31904761904762
28,38,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,39,1,1,1,2,2,3,13.279960317460317,27.30238095238095
28,40,1,1,1,2,2,9,13.251190476190477,27.29642857142857
28,41,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,42,1,1,1,2,1,8,12.07718253968254,26.972619047619048
28,43,1,1,1,1,1,3,11.243253968253969,26.58214285714286
28,44,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,45,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,46,1,2,1,3,2,8,15.251587301587302,27.43452380952381
28,47,1,2,1,2,2,8,14.26388888888889,27.31904761904762
28,48,1,1,1,2,2,8,13.106746031746033,27.201190476190476
28,49,1,1,1,1,1,3,11.243253968253969,26.58214285714286
29,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
29,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
29,2,1,1,1,1,1,9,11.038293650793651,26.479761904761904
29,3,6,1,2,7,4,9,26.17718253968254,27.507142857142856
29,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
29,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
29,6,1,1,1,2,1,8,12.07718253968254,26.972619047619048
29,7,1,1,1,1,1,3,11.243253968253969,26.58214285714286
29,8,1,1,2,2,1,8,13.074404761904763,26.986904761904764
29,9,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,10,1,2,1,3,2,8,15.251587301587302,27.43452380952381
29,11,2,1,2,3,4,2,18.18452380952381,27.48690476190476
29,12,1,1,1,1,1,3,11.243253968253969,26.58214285714286
29,13,1,2,1,2,2,8,14.26388888888889,27.31904761904762
29,14,1,1,1,3,2,9,14.291666666666666,27.39047619047619
29,15,1,1,1,2,4,8,15.163690476190476,27.41190476190476
29,16,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,17,1,1,1,2,2,9,13.251190476190477,27.29642857142857
29,18,1,3,3,3,9,5,25.117261904761904,27.504761904761903
29,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
29,20,1,1,1,2,1,8,12.07718253968254,26.972619047619048
29,21,1,2,1,3,2,8,15.251587301587302,27.43452380952381
29,22,1,1,1,3,2,9,14.291666666666666,27.39047619047619
29,23,1,1,2,2,1,8,13.074404761904763,26.986904761904764
29,24,1,1,1,2,2,9,13.251190476190477,27.29642857142857
29,25,1,1,1,2,2,2,13.329563492063492,27.310714285714287
29,26,1,1,1,2,2,3,13.279960317460317,27.30238095238095
29,27,1,2,1,2,2,8,14.26388888888889,27.31904761904762
29,28,1,1,1,2,2,3,13.279960317460317,27.30238095238095
29,29,1,1,1,2,2,9,13.251190476190477,27.29642857142857
29,30,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,31,1,1,1,2,2,9,13.251190476190477,27.29642857142857
29,32,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,33,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,34,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,35,1,1,1,2,2,9,13.251190476190477,27.29642857142857
29,36,1,1,1,1,1,3,11.243253968253969,26.58214285714286
29,37,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,38,1,1,1,1,1,9,11.038293650793651,26.479761904761904
29,39,1,3,3,3,9,5,25.117261904761904,27.504761904761903
29,40,1,2,1,2,2,8,14.26388888888889,27.31904761904762
29,41,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,42,1,1,1,2,1,8,12.07718253968254,26.972619047619048
29,43,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,44,1,1,1,1,1,3,11.243253968253969,26.58214285714286
29,45,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,46,1,1,1,2,2,8,13.106746031746033,27.201190476190476
29,47,1,3,3,3,9,5,25.117261904761904,27.504761904761903
29,48,1,1,1,1,1,9,11.038293650793651,26.479761904761904
29,49,1,1,1,2,2,8,13.106746031746033,27.201190476190476
30,0,1,1,1,1,1,9,11.038293650793651,26.479761904761904
30,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
30,2,6,1,2,7,4,9,26.17718253968254,27.507142857142856
30,3,6,1,2,7,4,9,26.17718253968254,27.507142857142856
30,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
30,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
30,6,1,1,1,2,1,8,12.07718253968254,26.972619047619048
30,7,1,1,1,1,1,3,11.243253968253969,26.58214285714286
30,8,1,1,2,2,1,8,13.074404761904763,26.986904761904764
30,9,1,1,1,2,2,8,13.106746031746033,27.201190476190476
30,10,1,2,1,3,2,8,15.251587301587302,27.43452380952381
30,11,2,1,2,3,4,2,18.18452380952381,27.48690476190476
30,12,1,1,1,1,1,3,11.243253968253969,26.58214285714286
30,13,1,2,1,2,2,8,14.26388888888889,27.31904761904762
30,14,1,1,1,3,2,9,14.291666666666666,27.39047619047619
30,15,1,1,1,2,2,8,13.106746031746033,27.201190476190476
30,16,1,1,1,2,2,9,13.251190476190477,27.29642857142857
30,17,1,3,3,3,9,5,25.117261904761904,27.504761904761903
30,18,1,1,1,2,4,8,15.163690476190476,27.41190476190476
30,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
30,20,1,1,1,2,1,8,12.07718253968254,26.972619047619048
30,21,1,2,1,3,2,8,15.251587301587302,27.43452380952381
30,22,1,1,1,2,4,8,15.163690476190476,27.41190476190476
30,23,1,1,1,3,2,9,14.291666666666666,27.39047619047619
30,24,1,1,2,2,1,8,13.074404761904763,26.986904761904764
30,25,1,1,1,2,2,9,13.251190476190477,27.29642857142857
30,26,1,1,1,2,2,2,13.329563492063492,27.310714285714287
30,27,1,1,1,2,2,3,13.279960317460317,27.30238095238095
30,28,1,2,1,2,2,8,14.26388888888889,27.31904761904762
30,29,1,1,1,2,2,3,13.279960317460317,27.30238095238095
30,30,1,2,1,2,2,8,14.26388888888889,27.31904761904762
30,31,1,3,3,3,9,5,25.117261904761904,27.504761904761903
30,32,1,1,2,2,1,8,13.074404761904763,26.986904761904764
30,33,1,1,1,1,1,9,11.038293650793651,26.479761904761904
30,34,1,1,1,2,2,9,13.251190476190477,27.29642857142857
30,35,1,1,1,1,1,3,11.243253968253969,26.58214285714286
30,36,1,1,1,2,2,8,13.106746031746033,27.201190476190476
30,37,1,1,1,1,1,9,11.038293650793651,26.479761904761904
30,38,2,1,2,3,4,2,18.18452380952381,27.48690476190476
30,39,1,1,1,2,2,8,13.106746031746033,27.201190476190476
30,40,1,1,1,2,2,8,13.106746031746033,27.201190476190476
30,41,1,1,1,2,2,3,13.279960317460317,27.30238095238095
30,42,1,2,1,2,2,8,14.26388888888889,27.31904761904762
30,43,1,2,1,2,2,8,14.26388888888889,27.31904761904762
30,44,1,1,1,1,1,9,11.038293650793651,26.479761904761904
30,45,1,1,1,2,2,8,13.106746031746033,27.201190476190476
30,46,1,1,1,2,1,8,12.07718253968254,26.972619047619048
30,47,1,1,1,2,2,8,13.106746031746033,27.201190476190476
30,48,1,1,1,2,2,9,13.251190476190477,27.29642857142857
30,49,1,1,1,1,1,3,11.243253968253969,26.58214285714286
31,0,1,1,1,1,1,9,11.038293650793651,26.479761904761904
31,1,6,1,2,7,4,9,26.17718253968254,27.507142857142856
31,2,1,1,1,1,1,9,11.038293650793651,26.479761904761904
31,3,6,1,2,7,4,9,26.17718253968254,27.507142857142856
31,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
31,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
31,6,1,1,1,2,1,8,12.07718253968254,26.972619047619048
31,7,1,1,1,1,1,3,11.243253968253969,26.58214285714286
31,8,1,1,2,2,1,8,13.074404761904763,26.986904761904764
31,9,1,1,1,2,2,8,13.106746031746033,27.201190476190476
31,10,1,2,1,3,2,8,15.251587301587302,27.43452380952381
31,11,2,1,2,3,4,2,18.18452380952381,27.48690476190476
31,12,1,1,1,1,1,3,11.243253968253969,26.58214285714286
31,13,1,2,1,2,2,8,14.26388888888889,27.31904761904762
31,14,1,1,1,3,2,9,14.291666666666666,27.39047619047619
31,15,1,1,1,2,2,8,13.106746031746033,27.201190476190476
31,16,1,1,1,2,2,9,13.251190476190477,27.29642857142857
31,17,1,3,3,3,9,5,25.117261904761904,27.504761904761903
31,18,1,1,1,2,4,8,15.163690476190476,27.41190476190476
31,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
31,20,1,1,1,2,1,8,12.07718253968254,26.972619047619048
31,21,1,2,1,3,2,8,15.251587301587302,27.43452380952381
31,22,1,1,1,2,4,8,15.163690476190476,27.41190476190476
31,23,1,1,1,3,2,9,14.291666666666666,27.39047619047619
31,24,1,1,2,2,1,8,13.074404761904763,26.986904761904764
31,25,1,1,1,2,2,9,13.251190476190477,27.29642857142857
31,26,1,1,1,2,2,2,13.329563492063492,27.310714285714287
31,27,1,1,1,2,2,3,13.279960317460317,27.30238095238095
31,28,1,2,1,2,2,8,14.26388888888889,27.31904761904762
31,29,1,1,1,2,2,3,13.279960317460317,27.30238095238095
31,30,1,1,1,2,2,2,13.329563492063492,27.310714285714287
31,31,1,1,1,2,2,8,13.106746031746033,27.201190476190476
31,32,6,1,2,7,4,9,26.17718253968254,27.507142857142856
31,33,1,1,2,2,1,8,13.074404761904763,26.986904761904764
31,34,1,1,1,1,1,9,11.038293650793651,26.479761904761904
31,35,1,1,1,3,2,9,14.291666666666666,27.39047619047619
31,36,1,2,1,2,2,8,14.26388888888889,27.31904761904762
31,37,1,1,1,1,1,9,11.038293650793651,26.479761904761904
31,38,1,1,1,2,2,8,13.106746031746033,27.201190476190476
31,39,1,1,1,2,2,9,13.251190476190477,27.29642857142857
31,40,1,1,1,2,2,9,13.251190476190477,27.29642857142857
31,41,1,1,1,2,2,9,13.251190476190477,27.29642857142857
31,42,1,1,1,2,2,3,13.279960317460317,27.30238095238095
31,43,1,1,1,1,1,9,11.038293650793651,26.479761904761904
31,44,1,1,1,2,2,8,13.106746031746033,27.201190476190476
31,45,1,2,1,2,2,8,14.26388888888889,27.31904761904762
31,46,1,1,1,1,1,3,11.243253968253969,26.58214285714286
31,47,1,2,1,3,2,8,15.251587301587302,27.43452380952381
31,48,1,1,1,2,2,8,13.106746031746033,27.201190476190476
31,49,1,2,1,2,2,8,14.26388888888889,27.31904761904762
32,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
32,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
32,2,6,1,2,7,4,9,26.17718253968254,27.507142857142856
32,3,1,1,1,1,1,9,11.038293650793651,26.479761904761904
32,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
32,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
32,6,1,1,1,2,1,8,12.07718253968254,26.972619047619048
32,7,1,1,1,1,1,3,11.243253968253969,26.58214285714286
32,8,1,1,2,2,1,8,13.074404761904763,26.986904761904764
32,9,1,1,1,2,2,8,13.106746031746033,27.201190476190476
32,10,1,2,1,3,2,8,15.251587301587302,27.43452380952381
32,11,2,1,2,3,4,2,18.18452380952381,27.48690476190476
32,12,1,1,1,1,1,3,11.243253968253969,26.58214285714286
32,13,1,2,1,2,2,8,14.26388888888889,27.31904761904762
32,14,1,1,1,3,2,9,14.291666666666666,27.39047619047619
32,15,1,1,1,2,2,8,13.106746031746033,27.201190476190476
32,16,1,1,1,2,2,9,13.251190476190477,27.29642857142857
32,17,1,3,3,3,9,5,25.117261904761904,27.504761904761903
32,18,1,1,1,2,4,8,15.163690476190476,27.41190476190476
32,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
32,20,1,1,1,2,1,8,12.07718253968254,26.972619047619048
32,21,1,2,1,3,2,8,15.251587301587302,27.43452380952381
32,22,1,1,1,2,4,8,15.163690476190476,27.41190476190476
32,23,1,1,1,3,2,9,14.291666666666666,27.39047619047619
32,24,1,1,2,2,1,8,13.074404761904763,26.986904761904764
32,25,1,1,1,2,2,9,13.251190476190477,27.29642857142857
32,26,1,1,1,2,2,2,13.329563492063492,27.310714285714287
32,27,1,1,1,2,2,3,13.279960317460317,27.30238095238095
32,28,1,2,1,2,2,8,14.26388888888889,27.31904761904762
32,29,1,1,1,2,2,3,13.279960317460317,27.30238095238095
32,30,1,1,1,2,2,3,13.279960317460317,27.30238095238095
32,31,1,1,1,2,1,8,12.07718253968254,26.972619047619048
32,32,1,1,1,2,2,3,13.279960317460317,27.30238095238095
32,33,1,1,1,2,2,3,13.279960317460317,27.30238095238095
32,34,1,1,1,2,2,2,13.329563492063492,27.310714285714287
32,35,1,1,1,2,2,8,13.106746031746033,27.201190476190476
32,36,1,1,1,1,1,9,11.038293650793651,26.479761904761904
32,37,1,1,1,2,2,9,13.251190476190477,27.29642857142857
32,38,1,1,2,2,1,8,13.074404761904763,26.986904761904764
32,39,1,2,1,2,2,8,14.26388888888889,27.31904761904762
32,40,1,1,1,2,2,8,13.106746031746033,27.201190476190476
32,41,1,1,1,3,2,9,14.291666666666666,27.39047619047619
32,42,1,2,1,2,2,8,14.26388888888889,27.31904761904762
32,43,1,1,1,2,2,9,13.251190476190477,27.29642857142857
32,44,1,1,1,2,2,3,13.279960317460317,27.30238095238095
32,45,1,1,1,1,1,9,11.038293650793651,26.479761904761904
32,46,1,1,1,2,1,8,12.07718253968254,26.972619047619048
32,47,1,1,1,2,4,8,15.163690476190476,27.41190476190476
32,48,1,1,1,2,2,9,13.251190476190477,27.29642857142857
32,49,1,2,1,3,2,8,15.251587301587302,27.43452380952381
33,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
33,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
33,2,1,1,1,1,1,9,11.038293650793651,26.479761904761904
33,3,6,1,2,7,4,9,26.17718253968254,27.507142857142856
33,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
33,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
33,6,1,1,1,2,1,8,12.07718253968254,26.972619047619048
33,7,1,1,1,1,1,3,11.243253968253969,26.58214285714286
33,8,1,1,2,2,1,8,13.074404761904763,26.986904761904764
33,9,1,1,1,2,2,8,13.106746031746033,27.201190476190476
33,10,1,2,1,3,2,8,15.251587301587302,27.43452380952381
33,11,2,1,2,3,4,2,18.18452380952381,27.48690476190476
33,12,1,1,1,1,1,3,11.243253968253969,26.58214285714286
33,13,1,2,1,2,2,8,14.26388888888889,27.31904761904762
33,14,1,1,1,3,2,9,14.291666666666666,27.39047619047619
33,15,1,1,1,2,2,8,13.106746031746033,27.201190476190476
33,16,1,1,1,2,2,9,13.251190476190477,27.29642857142857
33,17,1,3,3,3,9,5,25.117261904761904,27.504761904761903
33,18,1,1,1,2,4,8,15.163690476190476,27.41190476190476
33,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
33,20,1,1,1,2,1,8,12.07718253968254,26.972619047619048
33,21,1,2,1,3,2,8,15.251587301587302,27.43452380952381
33,22,1,1,1,2,4,8,15.163690476190476,27.41190476190476
33,23,1,1,1,3,2,9,14.291666666666666,27.39047619047619
33,24,1,1,2,2,1,8,13.074404761904763,26.986904761904764
33,25,1,1,1,2,2,9,13.251190476190477,27.29642857142857
33,26,1,1,1,2,2,2,13.329563492063492,27.310714285714287
33,27,1,1,1,2,2,3,13.279960317460317,27.30238095238095
33,28,1,2,1,2,2,8,14.26388888888889,27.31904761904762
33,29,1,1,1,2,2,3,13.279960317460317,27.30238095238095
33,30,1,1,1,1,1,9,11.038293650793651,26.479761904761904
33,31,1,1,1,2,2,3,13.279960317460317,27.30238095238095
33,32,1,1,1,3,2,9,14.291666666666666,27.39047619047619
33,33,1,1,1,2,2,3,13.279960317460317,27.30238095238095
33,34,1,2,1,2,2,8,14.26388888888889,27.31904761904762
33,35,1,1,1,2,2,2,13.329563492063492,27.310714285714287
33,36,1,1,1,1,1,3,11.243253968253969,26.58214285714286
33,37,1,1,1,2,2,9,13.251190476190477,27.29642857142857
33,38,1,1,1,2,2,8,13.106746031746033,27.201190476190476
33,39,1,1,1,1,1,9,11.038293650793651,26.479761904761904
33,40,1,1,1,2,1,8,12.07718253968254,26.972619047619048
33,41,6,1,2,7,4,9,26.17718253968254,27.507142857142856
33,42,1,1,1,1,1,9,11.038293650793651,26.479761904761904
33,43,1,1,1,1,1,3,11.243253968253969,26.58214285714286
33,44,1,1,1,2,4,8,15.163690476190476,27.41190476190476
33,45,1,1,1,2,2,9,13.251190476190477,27.29642857142857
33,46,1,1,1,2,2,3,13.279960317460317,27.30238095238095
33,47,1,1,1,2,4,8,15.163690476190476,27.41190476190476
33,48,1,1,1,2,1,8,12.07718253968254,26.972619047619048
33,49,1,1,1,2,2,9,13.251190476190477,27.29642857142857
34,0,6,1,2,7,4,9,26.17718253968254,27.507142857142856
34,1,1,1,1,1,1,9,11.038293650793651,26.479761904761904
34,2,6,1,2,7,4,9,26.17718253968254,27.507142857142856
34,3,1,1,1,1,1,9,11.038293650793651,26.479761904761904
34,4,2,1,2,3,4,2,18.18452380952381,27.48690476190476
34,5,1,3,3,3,9,5,25.117261904761904,27.504761904761903
34,6,1,1,1,2,1,8,12.07718253968254,26.972619047619048
34,7,1,1,1,1,1,3,11.243253968253969,26.58214285714286
34,8,1,1,2,2,1,8,13.074404761904763,26.986904761904764
34,9,1,1,1,2,2,8,13.106746031746033,27.201190476190476
34,10,1,2,1,3,2,8,15.251587301587302,27.43452380952381
34,11,2,1,2,3,4,2,18.18452380952381,27.48690476190476
34,12,1,1,1,1,1,3,11.243253968253969,26.58214285714286
34,13,1,2,1,2,2,8,14.26388888888889,27.31904761904762
34,14,1,1,1,3,2,9,14.291666666666666,27.39047619047619
34,15,1,1,1,2,2,8,13.106746031746033,27.201190476190476
34,16,1,1,1,2,2,9,13.251190476190477,27.29642857142857
34,17,1,3,3,3,9,5,25.117261904761904,27.504761904761903
34,18,1,1,1,2,4,8,15.163690476190476,27.41190476190476
34,19,1,1,1,2,2,2,13.329563492063492,27.310714285714287
34,20,1,1,1,2,1,8,12.07718253968254,26.972619047619048
34,21,1,2,1,3,2,8,15.251587301587302,27.43452380952381
34,22,1,1,1,2,4,8,15.163690476190476,27.41190476190476
34,23,1,1,1,3,2,9,14.291666666666666,27.39047619047619
34,24,1,1,2,2,1,8,13.074404761904763,26.986904761904764
34,25,1,1,1,2,2,9,13.251190476190477,27.29642857142857
34,26,1,1,1,2,2,2,13.329563492063492,27.310714285714287
34,27,1,1,1,2,2,3,13.279960317460317,27.30238095238095
34,28,1,2,1,2,2,8,14.26388888888889,27.31904761904762
34,29,1,1,1,2,2,3,13.279960317460317,27.30238095238095
34,30,1,1,2,2,1,8,13.074404761904763,26.986904761904764
34,31,1,1,1,2,4,8,15.163690476190476,27.41190476190476
34,32,2,1,2,3,4,2,18.18452380952381,27.48690476190476
34,33,1,1,1,1,1,9,11.038293650793651,26.479761904761904
34,34,1,1,1,2,2,3,13.279960317460317,27.30238095238095
