generation,individual_index,post_loading_buffer_capacity,post_conveyor_buffer_capacity,post_washing_buffer_capacity,pre_press1_buffer_capacity,pre_press2_buffer_capacity,post_press12_buffer_capacity,throughput,energy consumption per part
25,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,39,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
25,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
25,48,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
25,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
26,2,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,3,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
26,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,7,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
26,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,21,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
26,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,34,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
26,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,46,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
26,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
26,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,0,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
27,1,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
27,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,5,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
27,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,7,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
27,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,31,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
27,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
27,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
28,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
28,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,29,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
28,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,45,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
28,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
28,48,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
28,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,1,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
29,3,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
29,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,7,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
29,8,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
29,9,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
29,10,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
29,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,21,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
29,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,32,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
29,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
29,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
30,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
30,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,15,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
30,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,27,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
30,28,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
30,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,40,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
30,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
30,48,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
30,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,0,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
31,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
31,2,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,16,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
31,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,29,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
31,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,36,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,46,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
31,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
31,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
32,2,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,3,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
32,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,7,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
32,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,9,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,21,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,36,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
32,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
32,49,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
33,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
33,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
33,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,7,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,9,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
33,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,16,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
33,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,20,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,21,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
33,22,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,23,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,24,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,25,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,26,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,27,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,28,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,29,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,30,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,31,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,32,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,33,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,34,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,35,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,36,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
33,37,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,38,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,39,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,40,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,41,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,42,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,43,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,44,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,45,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,46,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,47,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,48,9,1,1,4,4,8,27.517857142857142,0.449663254788134
33,49,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,0,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,1,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
34,2,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
34,3,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,4,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,5,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,6,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,7,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
34,8,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,9,9,1,8,6,3,8,27.395238095238096,0.4491771829501502
34,10,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,11,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,12,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,13,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,14,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,15,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,16,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,17,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,18,9,1,1,4,4,8,27.517857142857142,0.449663254788134
34,19,9,1,1,4,4,8,27.517857142857142,0.449663254788134
